TMP_AR,TMP_EN,CENTER,Q233,Q244,Q256,Q326,GENDER,ACADEMIC,NATIONALITY,SECTOR,Dim1.1,Dim1.2,Dim2.1,Dim2.2,Dim2.3,Dim3.1,Dim3.2,Dim3.3,Dim3.4,Dim3.5,Dim3.6,Dim3.7,Dim3.8,Dim4.1,Dim4.2,Dim4.3,Dim4.4,Dim4.5,Dim4.6,Dim4.7,Dim4.8,Dim4.9,Dim4.10,Dim4.11,Dim4.12,Dim5.1,Dim5.2,Dim5.3,Dim6.1,Dim6.2,NPS,Unnamed: 42,Most_Unsat,Most_Sat,SERVICE
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,8.0,,,,1,7,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,,لا يوجد,تعاون الموظفين وإنجاز المعاملة,Q233_8
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,2.0,,,,1,5,1,1,4,4,5,4,4,4,5,4,4,4,3,4,4,4.0,5.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,8.0,,_,_,Q233_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,8.0,,,,1,5,1,1,4,4,5,1,4,4,5,4,4,4,3,4,4,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,10.0,,لاشي,_,Q233_8
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,8.0,,,,1,7,3,3,3,3,5,2,2,4,5,5,5,5,3,5,4,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,10.0,,لاشي,تعامل الموظفين,Q233_8
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,6.0,,,,1,7,1,1,5,5,5,2,5,5,5,5,5,5,5,3,5,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,8.0,,تم إدخال معاملة عن طريق الخطأ من قبل الموظف  وعليه تم تعطيل الوقت وايضا عدم وجود مصلي للرجال,معاملة الموظفين,Q233_6
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,8.0,,,,1,7,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,8.0,,اتمنى ان يتم النظر بكل التقييمات اللي أخبرت بها المقيمين علي مدار الخمس سنوات الماضية,كلشي جيد بالمكان,Q233_8
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,6.0,,,,1,5,1,1,4,4,3,4,4,4,3,4,3,4,3,1,4,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,6.0,,جيت أمس وبلغني الموظفه ان الاجراء خلص اليوم اكتشف لم تتم المعامله,_,Q233_6
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,6.0,,,,1,7,3,3,4,4,4,1,4,4,4,4,5,4,3,4,4,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,6.0,,قدمت على الخدمه امس وطلعت الأوراق بشكل خاطئ/ عدم توفر المواقف,_,Q233_6
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,4.0,,,,1,7,3,3,4,4,4,1,4,4,5,5,4,4,3,4,4,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0,4.0,1.0,2.0,2.0,1.0,4.0,,اي إجراء لازم المدير يوقع عليه / الغاء التعاملات الورقيه,_,Q233_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,2.0,,,,1,7,3,3,4,4,5,3,4,4,4,4,4,4,3,5,5,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,10.0,,لاشي,_,Q233_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,2.0,,,,2,7,6,1,3,3,2,4,4,4,4,4,4,4,2,1,4,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,7.0,,مده الانتظار طويله,_,Q233_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,2.0,,,,1,7,3,3,4,4,5,1,4,4,5,4,4,4,3,2,4,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,3.0,1.0,5.0,,عدم الإنجاز بسرعه /رسوم المعاملات,_,Q233_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,6.0,,,,1,5,1,1,5,5,5,3,5,5,1,5,5,5,5,4,5,2.0,2.0,2.0,2.0,2.0,5.0,5.0,2.0,2.0,5.0,4.0,5.0,4.0,3.0,5.0,2.0,1.0,3.0,,موظف الاستقبال أعطى لي رقم خاطيء والموظفين المسؤولة عن المعاملة غير مهتمة,لا يوجد,Q233_6
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,2.0,,,,1,7,3,3,5,5,5,3,5,3,4,5,5,5,5,5,5,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,,لا يوجد,سعيد بإنجاز المعاملة واشكر الموظفين على تعاونكم,Q233_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,2.0,,,,1,7,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,5.0,2.0,3.0,3.0,1.0,1.0,5.0,,الموظفين غير مهتمين ويمسكون هواتفهم أثناء العمل ولايسمعون للمتعامل  وموظفين البلدية ليس لديهم الخبرة والمعرفة لإجراء اي معاملة مهمة,لا يوجد,Q233_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,4.0,,,,2,7,5,3,5,5,5,3,5,5,5,5,5,5,5,4,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,,Parking no space,Good service and welcoming staff,Q233_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,6.0,,,,1,5,1,1,4,4,4,3,4,4,5,5,5,4,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,8.0,,.,.,Q233_6
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5.0,,,,1,5,1,1,3,3,4,2,4,4,4,4,5,5,5,4,5,4.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,8.0,,.,.,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,2,7,1,1,4,4,4,2,4,3,5,5,5,5,5,5,5,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,9.0,,الاجراء طويل نوعا ما,تعامل الموظف,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,1.0,,,,2,7,1,1,4,4,4,1,4,4,4,4,4,4,3,2,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,,باركنات السيارات. الانتظار، عدم توفر اسعافات اوليه، ماء للشرب,.,Q233_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5.0,,,,2,7,3,3,3,2,4,2,5,4,3,3,4,4,4,3,5,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,6.0,,عند التواصل عن طريق الهاتف لايملكون معلومات ويتم توجيهي نحو الايميل الذي يحترق كتير من الوقت ليتم الرد ف اضطر الحضور للبلديه للإستفسار عن حاله الطلب,.,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,,زيادة المدة,المبادرة جيدة ونشكر الحكومة على هذه المبادرة,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5.0,,,,2,5,1,1,5,5,5,5,4,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,,لا يوجد,تعاون الموظفة,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,5,1,1,5,5,5,2,5,5,1,5,5,5,5,3,5,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,,جئت لإجراء معاملة قالو الموظيفن ان الأوراق غير موجودة في الأرشيف اتضح انهم اضاعو الأوراق والان المعاملة معطلة بسببهم بالرغم انهم قالو من اسبوع ان الأوراق المطلوبة جاهزة وايضا الموظفين غير متعاونين ابدا وليس لديهم الخبرة او الإمكانية لإجراء اي معاملة,لا يوجد,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,2.0,,,,1,5,1,1,3,3,5,5,5,5,5,5,5,5,5,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,,الموظفين غير مسوؤلين وغير متعاونين ويستخدمون هواتفهم أثناء العمل,لا يوجد,Q233_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,5,1,1,5,3,5,3,5,5,1,5,5,5,3,2,5,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,1.0,2.0,0.0,,تعطيل الإجراء بسبب الموظفين ليسلديهم الخبرة والمعرفة لإجراء المعاملات ومعاملة المتعاملين ببرود شديد ولا يوجد في البلدية شخص مسؤول او مدير يساعد ويفهم المتعاملين,لا شي,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,,لا يوجد فرصة  للأستفسار من خلال موظفين البلدية,سرعة الاستجابة الاستقبال,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,6.0,,,,1,7,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,9.0,,.,.,Q233_6
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,2,7,3,3,4,4,4,4,4,4,4,3,5,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,,لا يوجد,وجدت موقف للسيارة مميز وسرعة في الوصول للكاونتر بعد أخذ الرقم ودعم من الموظفين لإنجاز المعاملة,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5.0,,,,1,7,1,1,4,4,4,4,4,4,4,3,4,4,4,4,3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,,لا يوجد ضيافة ولا يوجد اسعافات اولية,التعامل الجيد من قبل الموظفين,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,4.0,,,,2,7,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,,عدم المتابعةوالربط وعدم التعاون  من خلال القسم الموجود بالبلدية والقسم الموجود في مصر  واختلاف المعايير بين المهندسين الموجودين بالبلدية والمهندسين الموجودين في مصر وبطئ شديد بالإجراءات,لا يوجد للاسف بل هناك تعقيدات قابلتها في قسم المهندسين,Q233_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5.0,,,,1,7,1,1,4,4,4,3,3,3,4,4,4,4,4,3,3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,,فقط ازدحام مواقف السيارات لكن بشكل عام لا يوجد ازعاج,الأمور تسير بشكل ايجابي,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,4.0,,,,1,7,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,,عدم الشاشة في وجوه المتعاملين,المكان راقي ومنظم,Q233_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,6.0,,,,1,7,1,1,4,4,4,4,4,3,4,4,3,4,5,2,5,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,,لايوجد,الأمور جيدة,Q233_6
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,1,1,4,4,2,3,4,4,4,4,5,4,4,2,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,9.0,,لا يوجد,هناك أماكن انتظار كثيرة ومكان نظيف,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5.0,,,,1,7,1,1,5,5,5,3,5,5,5,5,5,5,5,5,5,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,5.0,5.0,5.0,2.0,1.0,2.0,2.0,1.0,0.0,,البلدية تحتاج لإعادة الهيكلة النظام وإعادة توظيف أشخاص ذو خبرة لأن إذا سألت الموظف عن إجراء بسيط يقول ليس عنده علم اذًا أين المدير المسؤول لا يوجد أيضا كيف البلدية لا يوجد شخص يساعد المتعاملين لإجراء معاملة بسيطة,لا يوجد شيء يذكر,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,2.0,,,,1,8,1,1,5,5,5,4,5,5,3,5,5,5,3,2,5,4.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,3.0,3.0,3.0,2.0,1.0,2.0,,الموظفين غير متعاونين وغير مؤهلين للعمل في البلدية وكل زيارة لتكملة الإجراء تعطل المعاملة وعدم إخبارنا بالاوراق المطلوبة مرة واحدة,لا يوجد,Q233_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,2.0,,,,1,8,4,3,5,3,5,1,5,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,,بعض الموظفين غير متعاونين,موظف الاستقبال فقط وإجراء المعاملة,Q233_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,4.0,,,,1,7,3,3,5,4,5,3,5,5,3,5,5,5,3,3,5,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,6.0,,بعض الموظفين بحاجة الي الخبرة وكيفية استقبال المتعاملين وعدم استخدام هواتفهم أثناء العمل,الاحترام,Q233_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,8.0,,,,1,7,1,1,5,5,5,5,5,5,5,5,3,5,5,3,5,1.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,3.0,3.0,,بعد انتظار رقمي توجهت للكاونتر فكانت الموظفة المفترض أن تجري معاملتي كانت في قمة قلة الأدب وعدم احترام العميل ولا تؤدي عملها بعد مدة حولتني لأستاذ عارف,اهتمام وسرعةإنجاز المعاملة من قبل الموظف الاستاذ عارف اتمنى أتوجه اليه من البداية,Q233_8
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5.0,,,,1,5,1,1,3,4,4,4,4,4,5,5,5,5,5,4,4,4.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,5.0,5.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,6.0,,الباركنات زحمه، بعض الرسوم تكون عاليه.,.,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5.0,,,,2,7,3,3,3,2,4,2,5,3,5,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,8.0,,ازحام مواقف السيارات ،,تعامل الموظفه,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5.0,,,,1,5,4,3,3,3,4,2,4,3,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,8.0,,تأخر الموافقه وهذا يترتي عليه غرامات اضافيه,.,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,8,3,3,4,4,4,1,5,5,5,5,5,5,5,3,5,5.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,9.0,,.,جزاهم الله خير,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,2.0,,,,1,8,1,1,3,4,4,2,4,3,3,4,4,3,4,3,4,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,,سعر الخدمات,لاشي فقط الموظفين تعاملهم طيب,Q233_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,8.0,,,,2,5,1,3,3,3,4,2,4,3,4,4,4,4,4,1,3,2.0,2.0,2.0,3.0,4.0,3.0,1.0,1.0,2.0,4.0,4.0,5.0,3.0,3.0,3.0,1.0,1.0,7.0,,قسم الرهن خاصه البنات جدا بطيئيين، مع العلم انني اقترحت عليهم أن تتم عمليه الرهن والبيع والشراء في مكان واحد في الطابق العلوي وخففنا عليهن الضغط ، غير ملمين في تقديم الخدمه للمتعامل,.,Q233_8
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,2.0,,,,2,8,3,3,4,3,5,5,5,5,5,5,5,5,5,5,5,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,10.0,,المكيفات غير كافيه .,التعامل جدا جيد,Q233_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5.0,,,,1,5,1,1,4,4,4,4,4,4,4,4,4,4,5,2,5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,9.0,,طول الانتظار لرؤيه المدير,.,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5.0,,,,1,5,1,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,10.0,,لا يوجد,السرعة في انجاز المعاملة,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5.0,,,,1,5,1,1,4,4,4,2,4,4,3,4,4,4,5,3,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,,لايوجد سوى ازدحام مواقف السيارات,الأمور تسير بشكل جيد,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,8.0,,,,1,7,1,1,4,4,4,2,4,4,4,5,5,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,9.0,,مواقف السيارات,المعاملة الطيبة,Q233_8
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5.0,,,,1,7,1,1,4,4,4,4,4,4,4,4,4,4,4,3,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,,مواقف السيارات مزدحمة  واقترح وجود سيارات جولف تحضر الأشخاص خاصة كبار السن من مكان سيارتهم الي مدخل القاعة,النظام في القاعة,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,1,1,1,1,4,3,4,4,4,4,4,5,4,1,2,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,8.0,,الانتظار مدة طويلةو عدم وجود صندوق للاسعافات الأولية بالمكان و اقترح وجود موظف شامل ملم وللعمل بكل التخصصات لعدم طلب أشياء جديدة كل مرة وعليه يتم تأخير انجاز المعاملة,الموظفين لا يتم التقصير من قبلهم ولكن من قبل المهندسين,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,4.0,,,,1,7,3,1,4,4,4,4,4,4,4,5,4,4,4,4,4,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,10.0,,اتمنى ان يتم عمليه دفع الرسوم ليها خيارات متععدة كوجود موظف يستلم المبلغ عن طريق الكاش او عن طريق البطاقة بدون رسوم علي البطاقة نفسها او الماكينة تكون مثل نظام البنكتاخد مبلغ كبير مرة واحدة وليس ورقة ورقه كالموجود حاليا بالبلدية وأرجو أن تكون هناك ماكينة عد الفلوس لتسهيل عملية حساب الفلوس وإظهار اذا كان هناك فلوس مزورة,تعامل الموظفين,Q233_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5.0,,,,1,5,1,1,4,4,5,1,4,4,4,4,4,4,4,2,4,5.0,5.0,5.0,5.0,5.0,2.0,4.0,3.0,2.0,4.0,2.0,5.0,4.0,3.0,4.0,4.0,4.0,8.0,,طول الاجراءات،  رسوم عاليه بعض الشي، ازدحام المواقف.,،,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5.0,,,,2,5,1,1,4,4,4,1,4,3,4,4,4,4,5,5,5,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,10.0,,عدم توفر ماء او ضيافه خاصه لكبار السن، الباركنات مزدحمه,.,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5.0,,,,2,5,1,1,4,3,5,2,4,4,4,4,4,3,3,2,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,8.0,,عدم توفر مكان خاص لاصحاب الهمم وكبارالسن، عدم توفر مسجد ،  عدم توفر ضيافه ، الباركنات مزدحمه. التكييف ضعيف، النظر في حالة بعض النساء الغير متزوجات في إعطاء منح لهم,.جزاهم الله خير,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,2.0,,,,1,7,1,1,4,4,4,3,5,4,4,4,4,4,5,3,5,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,,مواقف السيارات رغم انهاكبيرة الا انها معظم الأوقات مزدحمة والانتظار لإنجاز المعاملة يتطلب وقت طويل,الجو العام للمكان لطيف,Q233_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,2.0,,,,1,7,1,1,4,4,4,4,4,4,4,4,4,4,5,4,5,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,9.0,,إجراءات طويلة وزيارات كثيرة ارجو العمل علي تسهيل إتمام وإنجاز المعاملات,المكان جيد,Q233_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5.0,,,,1,7,3,3,4,4,4,3,4,4,4,5,4,4,5,2,4,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,7.0,,يرجى العمل علي وجود قسم الأرشيف في جهة مستقلة سهل التواصل معاهم لان انتظرت مدة تصل للساعة والإجراءات معقدة وغير سلسة,المكان نظيف وكبير ومنظم,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5.0,,,,1,8,4,1,3,3,2,2,4,3,2,5,4,5,3,1,3,4.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,4.0,5.0,,.,.,Q233_5
