TMP_AR,TMP_EN,CENTER,Q233,Q244,Q256,Q326,GENDER,ACADEMIC,NATIONALITY,SECTOR,Dim1.1,Dim1.2,Dim2.1,Dim2.2,Dim2.3,Dim3.1,Dim3.2,Dim3.3,Dim3.4,Dim3.5,Dim3.6,Dim3.7,Dim3.8,Dim4.1,Dim4.2,Dim4.3,Dim4.4,Dim4.5,Dim4.6,Dim4.7,Dim4.8,Dim4.9,Dim4.10,Dim4.11,Dim4.12,Dim5.1,Dim5.2,Dim5.3,Dim6.1,Dim6.2,NPS,Unnamed: 42,Most_Unsat,Most_Sat,SERVICE
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,11,,,1,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لاشي,سرعه الإنجاز وحسن التعامل,Q244_11
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,2,,,1,7,4,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,3,4,4,4,4,4,4,4,4,4,9,,Nothing,Quick response,Q244_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,9,,,1,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,10,,لايوجد,إستقبال  بصدر رحب,Q244_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,11,,,1,7,3,3,4,4,4,2,5,4,5,5,5,5,2,3,5,5,4,4,3,4,2,4,3,4,4,1,2,3,3,2,5,3,8,,عدم توفر مواقف وصعوبة الدفع,تعامل الموظفه وسرعه الاستجابه,Q244_11
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,3,,,1,7,4,3,3,3,4,3,4,3,4,4,4,4,3,3,4,4,4,4,4,3,3,4,2,3,3,2,3,3,3,3,4,4,9,,Nothings,Not many clients,Q244_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,1,,,1,7,3,3,4,4,4,2,4,4,4,4,4,3,3,4,4,4,2,3,2,4,2,3,3,3,4,4,4,3,3,3,4,4,8,,تحويلي من موظف لآخر,عدم وجود زحمه,Q244_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,2,,,1,5,1,3,3,3,4,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,3,4,4,8,,تعقيد إجراءات نقل المخلفات,تعامل الموظفه,Q244_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,2,,,1,7,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,,_,Quick response,Q244_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,8,,,1,5,4,3,3,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,10,,Nothings,I Finished my transaction early,Q244_8
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,1,,,1,8,4,3,2,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,4,4,4,4,4,4,4,9,,Nothings,Staff very good,Q244_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,2,,,1,7,1,3,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,2,4,4,4,3,4,4,8,,لا شي,تعاملالموظفه,Q244_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,8,,,1,7,5,3,3,3,4,4,4,3,3,5,3,4,4,2,3,3,4,3,5,3,3,4,3,3,4,4,3,3,4,3,5,3,7,,_,_,Q244_8
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,5,1,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,3,3,7,,مبلغ الخدمه,تعامل الموظفه,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,5,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,4,5,3,4,4,4,4,8,,.,.,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,1,8,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لايوجد,أزور المركز كثيرا واسعد بإنجاز المعاملات سريعا,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,4,1,7,3,3,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,,Waiting time,Issue solving,Q326_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,4,2,5,5,1,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,5,4,5,4,4,3,3,3,4,4,4,4,4,4,7,,Not concerned,Not concerned,Q326_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,3,1,7,1,1,5,5,3,5,5,5,4,5,3,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,10,,لا يوجد,المساعدة والانجاز,Q326_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,1,7,1,1,4,4,4,4,4,4,4,4,5,4,5,3,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,7,,التأخير في انجاز والنظر في القضايا حيث اننا شهود ونتظر القاضي,التعاون,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,1,5,1,2,5,4,4,4,4,5,5,4,5,5,4,4,4,5,5,5,5,5,4,4,4,4,5,5,4,4,4,4,4,4,9,,Nothing,Customer services,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,4,1,8,4,1,4,4,4,4,4,4,4,5,4,5,4,4,4,4,5,4,4,4,4,5,4,4,4,4,5,4,4,4,4,4,8,,A littleslow,Service,Q326_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,4,2,8,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,Little bet slow,The happiness customer,Q326_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,4,2,5,4,1,4,4,3,4,4,4,4,5,5,5,5,3,4,4,4,4,4,4,4,4,4,4,4,5,4,4,3,4,4,4,8,,Long time to finish and take the contract,The respective,Q326_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,5,1,7,1,1,5,5,5,2,5,4,4,4,4,4,5,4,4,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,9,,مواقف السيارات بدون مظلات,وجود موظفي الاستقبال وخدمة العملاء,Q326_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,3,1,7,3,3,4,5,4,4,4,4,5,4,5,5,5,4,5,4,4,3,3,4,4,4,5,5,5,5,5,4,4,5,4,4,10,,لايوجد,كل شي فوق الممتاز,Q326_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,8,3,3,2,3,3,4,4,2,3,4,4,4,2,4,4,4,3,3,3,2,4,4,4,3,4,4,4,3,3,3,3,3,7,,التأخر في الرد على الواتس,تحويل الخدمات على الواتس,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,2,7,3,1,4,4,4,4,4,4,4,4,4,3,5,4,3,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,9,,.,.,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,1,,1,7,3,3,5,4,5,5,5,4,5,3,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,10,,لا يوجد,سرعة انجاز الخدمة,Q256_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,7,4,1,4,4,4,4,4,2,4,4,4,4,5,4,3,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,8,,لاشي,تعامل الموظف,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,5,1,1,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,9,,"مشكله الباركنات مزدحم دائما .هناك مشكله في النظام لم يعلموني ان المشتكى عليه مسفر ابعاد وانا عملت قضيه وتكلفت والمدعى عليه غير موجود يجب المتابعه واعلامنا بهذا ،  مشكله  دفع الرسوم يجب أن تكون مره وحده",تعامل الموظفات,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,5,4,1,4,2,4,3,5,2,4,4,4,4,5,5,3,4,4,4,4,4,4,4,4,4,4,5,4,3,3,3,4,4,8,,التأخر في الرد على الواتس. الباركنات مشكله.,معامله الموظفيين,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,1,1,8,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لا شئ,المعاملة الطيبة,Q326_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,3,2,8,1,1,1,1,1,1,5,5,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,8,,في البدايه كانت هناك سوء فهم من موظفين خدمة العملاء وايضا عدم وجود مظلات بمواقف السيارات,اني انتهيت من انجاز معاملتي,Q326_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,1,1,8,3,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لايوجد,المعاملة,Q326_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,3,2,5,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لايوجد,تعاون الموظفين,Q326_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,3,1,7,1,1,5,5,3,4,4,5,4,5,4,5,4,4,4,4,4,4,4,5,5,4,5,5,5,5,5,4,4,4,4,4,7,,ضيق المكان فيرجى توسعة في المركز ويوجد مظلات في المواقف,التعامل الراقي,Q326_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,3,1,7,1,1,5,5,5,1,5,5,5,5,5,3,5,5,5,4,4,4,4,3,4,4,4,4,5,3,4,5,4,4,4,4,7,,الانتظار الطويل والرسوم العالية عن المعقول,انجاز معامتي بعد طول انتظار,Q326_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,5,2,7,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,5,5,5,3,5,4,4,5,5,5,5,5,8,,عدم المرونة في الحالات الإنسانية والتعامل فقط بالقانون,الاحترام من الجميع,Q326_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,4,1,7,1,1,5,5,5,3,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,,فقط مواقف السيارات بعيدة وزحمة وليس بها مظلات,الإجراءات السهلة والسريع,Q326_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,2,7,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لا شي,كل شي علي مايرام,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,3,1,7,1,1,1,1,1,1,1,1,2,5,5,3,5,1,5,4,3,3,3,2,3,2,2,2,5,4,4,5,3,5,3,2,5,,احضر للمرة الثالثة علي التوالي ولم أنجز معاملتي رغم وجود كافة الأشخاص و الشهود بوجود القاضي وارجوا التعامل مع الشكوى والتواصل لحلها في المرات القادمة,لا شي,Q326_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,1,,,,1,5,1,1,5,5,5,1,5,5,5,5,5,5,3,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,8,,لا يوجد,المعاملة الجيدة من قبل بعض الموظفين,Q233_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,1,,,,1,5,1,1,5,5,5,4,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,10,,لا يوجد,تعامل الموظفين,Q233_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,1,,,,1,7,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,10,,لا يوجد,كل شيء منذ دخولي للمركز,Q233_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5,,,,1,5,3,1,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لاشي,سهوله الاجراءات,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,7,,,,1,5,1,1,3,3,3,2,5,4,4,4,5,5,5,3,4,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,9,,لا يوجد,شكرا لكل من مريم إيميل و منى الطنيجي و خلود إمباسي وفاطمة عبد الله الشحي بدرية البلوشي وحنان الغافري اتمنى إليهم السعادة والتوفيق,Q233_7
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,7,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,10,,لا يوجد,سرعة إنجاز المعاملات ومتابعة الموظفات,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,2,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,,لا يوجد,الاستقبال,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,5,1,1,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,3,3,5,5,8,,إيقاف المعاملة من قبل المؤسسة,استقبال الموظفين,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,5,1,1,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,2,4,4,4,4,10,,لا يوجد,معاملة وتعاون الموظفين,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,1,5,5,4,4,4,3,8,,بعض الموظفين يمسكون هواتفهم أثناء العمل,الاستقبال وسرعة إنجاز المعاملة,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,2,7,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لا شيء,حسن  تعامل الموظفات و بشاشة في الاستقبال و حسن التعاون,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,4,,1,7,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لا يوجد,كل شيء ما علي ما يرام,Q256_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,5,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,,Nothing,Everything is good,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,7,3,3,5,5,5,3,5,4,5,4,4,5,5,5,5,5,5,5,4,4,5,4,4,4,5,5,5,5,5,5,5,5,10,,لايوجد سوى عدم وجود مظلات في مواقف السيارات,كل الأقسام ممتازة,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,5,4,1,2,2,2,4,4,4,3,2,4,5,5,4,5,2,2,2,2,4,1,1,2,1,3,3,4,3,1,4,2,2,7,,المشكله الإجراءات تاخذ وقت طويل,.,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,2,7,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,,لاشي,.,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,4,,1,7,3,3,4,4,4,3,5,3,5,4,5,4,3,4,4,4,4,5,5,4,4,5,4,4,4,4,5,5,5,5,4,5,10,,لايوجد,الانجاز السريع في المعاملة,Q256_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,8,1,1,5,5,3,3,4,4,4,4,4,3,4,4,4,5,3,3,3,4,4,5,4,4,4,4,4,4,4,5,5,5,9,,عدم وجود مظلات بمواقف السيارات وازدحامها بعض الاوقات,المعاملة الجيدة,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,7,3,3,3,3,5,4,5,4,4,3,4,5,5,5,5,5,4,4,5,3,5,5,5,3,4,4,5,5,5,4,5,5,8,,بعض الموظفين وعدم تعاونكم وعدم مساعدتهم ووجهي للنظام دون الاستفسار او الفهم منهم اولا رغم وجودي بالمكان,مريح نفسيا المكان وأرجو من القائمين علي المكان ان يعملوا علي زيادة الروح التعاونية بالمكان ليكون اكثر سلسة وارياحية,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,4,,1,8,1,3,5,5,5,5,3,4,4,4,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,4,5,5,5,5,5,7,,عندم الدخول سريعا الي القاضي بزعم من رجل الأمن ان الاولولايه لاشخاص اخرين,خدمة العملاء,Q256_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,1,,1,8,1,1,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لايوجد,التعامل الراقي,Q256_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,7,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,10,,لايوجد,السرعة,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,7,3,3,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,9,,لايوجد,تسهيل المعاملات من خلال الدفع النقدي عبر ماكينة الدفع,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,2,,1,7,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,3,5,5,5,5,4,4,5,5,5,4,5,10,,لا يوجد,الموظفين وبشاشتهم,Q256_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,1,,1,7,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لايوجد,السرعة وحسن التجاوب,Q256_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,2,,1,7,1,1,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لا يوجد,الاستقبال والمعاملة,Q256_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,1,,2,8,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,10,,Nothing,Everything is ok,Q256_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,7,3,3,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,10,,لا يوجد,دائما احضر للمركز واجد تعاون وسرعة من الموظفين,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,2,,1,7,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4,5,10,,رجاء العمل علي التعاون مع وسيطك لتقليل الأخطاء عند الإدخال علي النظام من قبلهم حتى لا يتم الرجوع مرة ثانيه للمعامله,التعاون,Q256_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,4,1,5,3,1,4,5,5,3,4,2,5,4,4,4,4,4,4,5,5,5,5,4,4,4,4,5,5,4,5,4,4,4,4,4,9,,الاتصال  الهاتفي في المحكمه بشكل عام سئ لايوجد رد دائما,تعامل الموظف,Q326_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,2,5,3,1,4,3,5,1,5,3,5,4,5,5,5,5,4,5,5,5,5,3,4,2,1,2,5,4,5,4,4,4,3,3,6,,"،",.,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,1,,,,1,5,1,1,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,,لاشي,انتهاء الإجراء بسهوله,Q233_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,1,,,,1,5,1,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,9,,لاشي,سهوله الاجراء,Q233_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,5,1,1,3,3,4,2,4,4,4,4,4,4,3,4,4,4,4,4,4,2,2,3,3,3,4,2,3,3,2,3,2,2,5,,تعقيد الإجراءات,لاشي,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,7,,,,1,5,1,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,10,,لاشي,تعامل الموظفه,Q233_7
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,7,3,3,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,5,4,4,3,4,4,9,,لاشي,تعامل الاستقبال,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,5,1,3,3,3,4,2,4,4,4,4,4,4,4,3,4,4,4,4,3,3,2,3,2,3,4,2,4,3,3,2,2,2,3,,رسوم المعامله,تعامل الموظفه,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,7,,,,1,7,3,3,4,4,4,2,4,4,4,4,4,4,4,3,4,4,4,4,4,4,2,4,4,4,4,3,4,4,4,3,4,4,10,,تعامل الموظفه,انتهاء الاجراء بسرعه,Q233_7
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,1,3,3,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,2,3,2,2,4,1,4,4,4,3,4,4,9,,سعر الخدمه,تعامل الموظفين,Q233_9
